family_id	candidate_id	family_source	candidate_pool_id	source_layer
family::skillret::c90d252f-a343-4719-9ba0-f5ccbfd7d709	skillret::c90d252f-a343-4719-9ba0-f5ccbfd7d709	singleton_public_library_pressure	core_all694_pool	core_audited_marked_sibling
family::skillret::d83609b0-5995-4bdf-a228-2e8ff8e45bf8	skillret::d83609b0-5995-4bdf-a228-2e8ff8e45bf8	singleton_public_library_pressure	core_all694_pool	core_audited_marked_sibling
family::skillret::e6a8bbc8-f065-45bb-89da-066e867d2113	skillret::e6a8bbc8-f065-45bb-89da-066e867d2113	singleton_public_library_pressure	core_all694_pool	core_audited_marked_sibling
family::skillret::1bbc015b-2471-4ea7-8d30-1b0223bdd0f9	skillret::1bbc015b-2471-4ea7-8d30-1b0223bdd0f9	singleton_public_library_pressure	core_all694_pool	core_audited_marked_sibling
family::skillret::7500ea03-97d5-407f-898c-71945abb04b6	skillret::7500ea03-97d5-407f-898c-71945abb04b6	singleton_public_library_pressure	core_all694_pool	core_audited_marked_sibling
family::skillret::98ce8665-a111-48e4-b3b6-be2a0b5f2623	skillret::98ce8665-a111-48e4-b3b6-be2a0b5f2623	singleton_public_library_pressure	core_all694_pool	core_audited_marked_sibling
family::skillret::678ce4de-bfa7-495b-baff-0b2f1dd59661	skillret::678ce4de-bfa7-495b-baff-0b2f1dd59661	singleton_public_library_pressure	core_all694_pool	core_audited_marked_sibling
family::skillret::30cd7e9c-15c3-488e-85e2-00277cc991c3	skillret::30cd7e9c-15c3-488e-85e2-00277cc991c3	singleton_public_library_pressure	core_all694_pool	core_audited_marked_sibling
family::skillret::5045c440-625f-4168-adfb-fa6751e5cbc3	skillret::5045c440-625f-4168-adfb-fa6751e5cbc3	singleton_public_library_pressure	core_all694_pool	core_audited_marked_sibling
family::skillret::0ed9d019-5772-4afc-93cc-9c66e49fd211	skillret::0ed9d019-5772-4afc-93cc-9c66e49fd211	singleton_public_library_pressure	core_all694_pool	core_audited_marked_sibling
family::skillret::efb29bfd-ef0b-4081-bdf1-b1d55baaa028	skillret::efb29bfd-ef0b-4081-bdf1-b1d55baaa028	singleton_public_library_pressure	core_all694_pool	core_audited_marked_sibling
family::skillret::27b4a6c2-a8c6-4b6d-9254-40ba0e36d89d	skillret::27b4a6c2-a8c6-4b6d-9254-40ba0e36d89d	singleton_public_library_pressure	core_all694_pool	core_audited_marked_sibling
family::skillret::ec922d27-fd03-4dfb-9b68-f98610a3e7f1	skillret::ec922d27-fd03-4dfb-9b68-f98610a3e7f1	singleton_public_library_pressure	core_all694_pool	core_audited_marked_sibling
family::skillret::5c139127-4473-42ca-a59d-ee8abd3c927b	skillret::5c139127-4473-42ca-a59d-ee8abd3c927b	singleton_public_library_pressure	core_all694_pool	core_audited_marked_sibling
family::skillret::87c152c5-c234-4345-b7d8-8e0b82704a63	skillret::87c152c5-c234-4345-b7d8-8e0b82704a63	singleton_public_library_pressure	core_all694_pool	core_audited_marked_sibling
family::skillret::5f300f09-02b8-425e-aa1a-f336b078938f	skillret::5f300f09-02b8-425e-aa1a-f336b078938f	singleton_public_library_pressure	core_all694_pool	core_audited_marked_sibling
family::skillret::fe381eca-e1ca-4f0f-85f7-6bb7bc9ccaa3	skillret::fe381eca-e1ca-4f0f-85f7-6bb7bc9ccaa3	singleton_public_library_pressure	core_all694_pool	core_audited_marked_sibling
family::skillret::abd4f58c-5dba-4957-9891-ba075db6686e	skillret::abd4f58c-5dba-4957-9891-ba075db6686e	singleton_public_library_pressure	core_all694_pool	core_audited_marked_sibling
family::skillret::37c72ce1-eb13-4ad9-801c-c1c2236ad447	skillret::37c72ce1-eb13-4ad9-801c-c1c2236ad447	singleton_public_library_pressure	core_all694_pool	core_audited_marked_sibling
family::skillret::14b2898d-478b-48fd-8d5b-9a35b66d335d	skillret::14b2898d-478b-48fd-8d5b-9a35b66d335d	singleton_public_library_pressure	core_all694_pool	core_audited_marked_sibling
family::skillret::4ada4f40-5c1e-4591-9002-b9d2b464a30f	skillret::4ada4f40-5c1e-4591-9002-b9d2b464a30f	singleton_public_library_pressure	core_all694_pool	core_audited_marked_sibling
family::skillret::44504e69-b3fe-49a2-879e-316414fc9e4c	skillret::44504e69-b3fe-49a2-879e-316414fc9e4c	singleton_public_library_pressure	core_all694_pool	core_audited_marked_sibling
family::skillret::dd566f70-824e-49f1-a928-1cd4ccc874ec	skillret::dd566f70-824e-49f1-a928-1cd4ccc874ec	singleton_public_library_pressure	core_all694_pool	core_audited_marked_sibling
family::skillret::3893ae60-4f36-4cfc-ad8f-49bce8aa24db	skillret::3893ae60-4f36-4cfc-ad8f-49bce8aa24db	singleton_public_library_pressure	core_all694_pool	core_audited_marked_sibling
family::skillret::df8c268e-f26b-4871-9015-af8c47f752ae	skillret::df8c268e-f26b-4871-9015-af8c47f752ae	singleton_public_library_pressure	core_all694_pool	core_audited_marked_sibling
family::skillret::41a12342-3a29-43b7-b187-19fc565e4e37	skillret::41a12342-3a29-43b7-b187-19fc565e4e37	singleton_public_library_pressure	core_all694_pool	core_audited_marked_sibling
family::skillret::4749a40a-0666-41fd-ab53-a8b5cf38af55	skillret::4749a40a-0666-41fd-ab53-a8b5cf38af55	singleton_public_library_pressure	core_all694_pool	core_audited_marked_sibling
family::skillret::30d9e261-68b4-4901-8b74-d905b1a451e4	skillret::30d9e261-68b4-4901-8b74-d905b1a451e4	singleton_public_library_pressure	core_all694_pool	core_audited_marked_sibling
family::skillret::a1e2187d-b2a3-4b7b-9c10-851b2f63c84a	skillret::a1e2187d-b2a3-4b7b-9c10-851b2f63c84a	singleton_public_library_pressure	core_all694_pool	core_audited_marked_sibling
family::skillret::80eecf20-e544-4898-9c79-c79351901b19	skillret::80eecf20-e544-4898-9c79-c79351901b19	singleton_public_library_pressure	core_all694_pool	core_audited_marked_sibling
family::skillret::83fd70a2-08e1-4b07-ae9b-dfcd6ecad5ea	skillret::83fd70a2-08e1-4b07-ae9b-dfcd6ecad5ea	singleton_public_library_pressure	core_all694_pool	core_audited_marked_sibling
family::skillret::71a9293b-1cf7-4089-9a0c-32847512e452	skillret::71a9293b-1cf7-4089-9a0c-32847512e452	singleton_public_library_pressure	core_all694_pool	core_audited_marked_sibling
family::skillret::f7717b8b-5f8e-4ef9-9233-fd30f7445604	skillret::f7717b8b-5f8e-4ef9-9233-fd30f7445604	singleton_public_library_pressure	core_all694_pool	core_audited_marked_sibling
family::skillret::dcddb996-e69e-401b-9d97-0786720c460c	skillret::dcddb996-e69e-401b-9d97-0786720c460c	singleton_public_library_pressure	core_all694_pool	core_audited_marked_sibling
family::skillret::c49f57d6-8249-4bb9-aafc-cca45804bcfe	skillret::c49f57d6-8249-4bb9-aafc-cca45804bcfe	singleton_public_library_pressure	core_all694_pool	core_audited_marked_sibling
family::skillret::e18eea67-f148-44b3-961d-34436cc4d62e	skillret::e18eea67-f148-44b3-961d-34436cc4d62e	singleton_public_library_pressure	core_all694_pool	core_audited_marked_sibling
family::skillret::afdaa8f1-2de2-4ee9-b9df-045f893b7715	skillret::afdaa8f1-2de2-4ee9-b9df-045f893b7715	singleton_public_library_pressure	core_all694_pool	core_audited_marked_sibling
family::skillret::abba1929-b96f-4bdc-9406-2ebe668e04e6	skillret::abba1929-b96f-4bdc-9406-2ebe668e04e6	singleton_public_library_pressure	core_all694_pool	core_audited_marked_sibling
family::skillret::e752f314-7c0a-49ec-8156-d9cd4932eed0	skillret::e752f314-7c0a-49ec-8156-d9cd4932eed0	singleton_public_library_pressure	core_all694_pool	core_audited_marked_sibling
family::skillret::31bf8ff8-f682-4026-9ace-fc7db286fc78	skillret::31bf8ff8-f682-4026-9ace-fc7db286fc78	singleton_public_library_pressure	core_all694_pool	core_audited_marked_sibling
family::skillret::a4d587ad-3f5b-49cc-a49d-cdbb18564a23	skillret::a4d587ad-3f5b-49cc-a49d-cdbb18564a23	singleton_public_library_pressure	core_all694_pool	core_audited_marked_sibling
family::skillret::7ffeb8a4-20df-4533-a4a5-919c360e1188	skillret::7ffeb8a4-20df-4533-a4a5-919c360e1188	singleton_public_library_pressure	core_all694_pool	core_audited_marked_sibling
family::skillret::05f456d1-04d6-49e1-b581-af5456c221ba	skillret::05f456d1-04d6-49e1-b581-af5456c221ba	singleton_public_library_pressure	core_all694_pool	core_audited_marked_sibling
family::skillret::07ffeb5c-fed8-46b3-b13b-d7e49a852b80	skillret::07ffeb5c-fed8-46b3-b13b-d7e49a852b80	singleton_public_library_pressure	core_all694_pool	core_audited_marked_sibling
family::skillret::215c77c9-5465-4882-b943-1f28fc9f1a23	skillret::215c77c9-5465-4882-b943-1f28fc9f1a23	singleton_public_library_pressure	core_all694_pool	core_audited_marked_sibling
family::skillret::53afc5f9-0e6a-4755-b240-a14500c2a07b	skillret::53afc5f9-0e6a-4755-b240-a14500c2a07b	singleton_public_library_pressure	core_all694_pool	core_audited_marked_sibling
family::skillret::2db67aba-2e30-4299-9a35-e96c253bada1	skillret::2db67aba-2e30-4299-9a35-e96c253bada1	singleton_public_library_pressure	core_all694_pool	core_audited_marked_sibling
family::skillret::e490390a-26f8-4282-9842-8b607a25cb41	skillret::e490390a-26f8-4282-9842-8b607a25cb41	singleton_public_library_pressure	core_all694_pool	core_audited_marked_sibling
family::skillret::d280b05a-7193-4ac6-a4ca-9f5fd02cd83d	skillret::d280b05a-7193-4ac6-a4ca-9f5fd02cd83d	singleton_public_library_pressure	core_all694_pool	core_audited_marked_sibling
family::skillret::74fa294a-d6c9-44af-8d20-43f8588fffd4	skillret::74fa294a-d6c9-44af-8d20-43f8588fffd4	singleton_public_library_pressure	core_all694_pool	core_audited_marked_sibling
family::skillret::ba1eab24-93ff-44d2-8491-358eb190e7f4	skillret::ba1eab24-93ff-44d2-8491-358eb190e7f4	singleton_public_library_pressure	core_all694_pool	core_audited_marked_sibling
family::skillret::b24d03f2-0b8c-444d-94c9-60f296d83f3d	skillret::b24d03f2-0b8c-444d-94c9-60f296d83f3d	singleton_public_library_pressure	core_all694_pool	core_audited_marked_sibling
family::skillret::f3468ed8-fa74-4f89-88a7-8afd7c0d3b47	skillret::f3468ed8-fa74-4f89-88a7-8afd7c0d3b47	singleton_public_library_pressure	core_all694_pool	core_audited_marked_sibling
family::skillret::d58a42e4-b01e-4f3e-8590-7c324bbd6ed3	skillret::d58a42e4-b01e-4f3e-8590-7c324bbd6ed3	singleton_public_library_pressure	core_all694_pool	core_audited_marked_sibling
family::skillret::80ff63d7-0851-4b7e-9ed5-1bfe6d3555b8	skillret::80ff63d7-0851-4b7e-9ed5-1bfe6d3555b8	singleton_public_library_pressure	core_all694_pool	core_audited_marked_sibling
family::skillret::80b4f67d-c352-4cc9-ae4d-d7b58067f8e4	skillret::80b4f67d-c352-4cc9-ae4d-d7b58067f8e4	singleton_public_library_pressure	core_all694_pool	core_audited_marked_sibling
family::skillret::4425991d-4520-4093-845a-4cf73b3f00e5	skillret::4425991d-4520-4093-845a-4cf73b3f00e5	singleton_public_library_pressure	core_all694_pool	core_audited_marked_sibling
family::skillret::7d95cac0-81c2-41a9-845e-784c40516185	skillret::7d95cac0-81c2-41a9-845e-784c40516185	singleton_public_library_pressure	core_all694_pool	core_audited_marked_sibling
family::skillret::75871300-25d1-4925-8f3b-650672d072ce	skillret::75871300-25d1-4925-8f3b-650672d072ce	singleton_public_library_pressure	core_all694_pool	core_audited_marked_sibling
family::skillret::cc8f3c53-2883-4d06-86a8-bacddb3400bf	skillret::cc8f3c53-2883-4d06-86a8-bacddb3400bf	singleton_public_library_pressure	core_all694_pool	core_audited_marked_sibling
family::skillret::63b338fb-078f-4dac-9093-20fa46bd0310	skillret::63b338fb-078f-4dac-9093-20fa46bd0310	singleton_public_library_pressure	core_all694_pool	core_audited_marked_sibling
family::skillret::17d0ee86-f7ac-4cd7-8732-e4e946a3a824	skillret::17d0ee86-f7ac-4cd7-8732-e4e946a3a824	singleton_public_library_pressure	core_all694_pool	core_audited_marked_sibling
family::skillret::353f319b-51de-4869-831a-f8d0d5e2516b	skillret::353f319b-51de-4869-831a-f8d0d5e2516b	singleton_public_library_pressure	core_all694_pool	core_audited_marked_sibling
family::skillret::2bc9d246-5ffc-4891-886b-c2a429fc5ed2	skillret::2bc9d246-5ffc-4891-886b-c2a429fc5ed2	singleton_public_library_pressure	core_all694_pool	core_audited_marked_sibling
family::skillret::a5858637-c312-4497-bf2e-d5b11ec2c5a3	skillret::a5858637-c312-4497-bf2e-d5b11ec2c5a3	singleton_public_library_pressure	core_all694_pool	core_audited_marked_sibling
family::skillret::01d5e6af-510d-427b-b7e6-cf67823c8cd3	skillret::01d5e6af-510d-427b-b7e6-cf67823c8cd3	singleton_public_library_pressure	core_all694_pool	core_audited_marked_sibling
family::skillret::6b96b8b0-ef56-46ee-bb0f-d8a5f832de6b	skillret::6b96b8b0-ef56-46ee-bb0f-d8a5f832de6b	singleton_public_library_pressure	core_all694_pool	core_audited_marked_sibling
family::skillret::9c362c41-3ad7-4bb6-9a73-96b78d454e43	skillret::9c362c41-3ad7-4bb6-9a73-96b78d454e43	singleton_public_library_pressure	core_all694_pool	core_audited_marked_sibling
family::skillret::99bb6c8a-c450-4c16-82c6-08bbcbca9046	skillret::99bb6c8a-c450-4c16-82c6-08bbcbca9046	singleton_public_library_pressure	core_all694_pool	core_audited_marked_sibling
family::skillret::3b6f91f9-fd3e-46e7-90c5-87d88bc10fd2	skillret::3b6f91f9-fd3e-46e7-90c5-87d88bc10fd2	singleton_public_library_pressure	core_all694_pool	core_audited_marked_sibling
family::skillret::7fb8f6a0-31ef-46dd-882f-c86d9948cc61	skillret::7fb8f6a0-31ef-46dd-882f-c86d9948cc61	singleton_public_library_pressure	core_all694_pool	core_audited_marked_sibling
family::skillret::e80f8618-7bea-4855-b5d6-7910016bbb11	skillret::e80f8618-7bea-4855-b5d6-7910016bbb11	singleton_public_library_pressure	core_all694_pool	core_audited_marked_sibling
family::skillret::af457164-6067-467b-8e2c-cb8455032fa0	skillret::af457164-6067-467b-8e2c-cb8455032fa0	singleton_public_library_pressure	core_all694_pool	core_audited_marked_sibling
family::skillret::62ffdbb5-7c0e-4fff-9266-2bbb1789bf74	skillret::62ffdbb5-7c0e-4fff-9266-2bbb1789bf74	singleton_public_library_pressure	core_all694_pool	core_audited_marked_sibling
family::skillret::97cdea0f-f1b3-4e00-8795-0a37d1dbc180	skillret::97cdea0f-f1b3-4e00-8795-0a37d1dbc180	singleton_public_library_pressure	core_all694_pool	core_audited_marked_sibling
family::skillret::3502c974-b830-4eab-a213-ef0820bc5239	skillret::3502c974-b830-4eab-a213-ef0820bc5239	singleton_public_library_pressure	core_all694_pool	core_audited_marked_sibling
family::skillret::104f2eae-19c1-474f-a0f6-4ffc63c2e057	skillret::104f2eae-19c1-474f-a0f6-4ffc63c2e057	singleton_public_library_pressure	core_all694_pool	core_audited_marked_sibling
family::skillret::6d629ebb-f2c4-46dc-8bb8-50df9563b78f	skillret::6d629ebb-f2c4-46dc-8bb8-50df9563b78f	singleton_public_library_pressure	core_all694_pool	core_audited_marked_sibling
family::skillret::064d93b4-0c45-4c9d-8d8c-3185e8c43cfb	skillret::064d93b4-0c45-4c9d-8d8c-3185e8c43cfb	singleton_public_library_pressure	core_all694_pool	core_audited_marked_sibling
family::skillret::a1269662-6ddf-4439-aaba-eae7a6a90308	skillret::a1269662-6ddf-4439-aaba-eae7a6a90308	singleton_public_library_pressure	core_all694_pool	core_audited_marked_sibling
family::skillret::c7578fac-5499-47e9-9dbc-32322442546a	skillret::c7578fac-5499-47e9-9dbc-32322442546a	singleton_public_library_pressure	core_all694_pool	core_audited_marked_sibling
family::skillret::abd3d16b-18b6-4306-ad77-507a41c7d188	skillret::abd3d16b-18b6-4306-ad77-507a41c7d188	singleton_public_library_pressure	core_all694_pool	core_audited_marked_sibling
family::skillret::29c7c88b-e080-4918-8f55-d66e744c714e	skillret::29c7c88b-e080-4918-8f55-d66e744c714e	singleton_public_library_pressure	core_all694_pool	core_audited_marked_sibling
family::skillret::ea07abae-7fe4-49cf-8daf-879bc77d8dfb	skillret::ea07abae-7fe4-49cf-8daf-879bc77d8dfb	singleton_public_library_pressure	core_all694_pool	core_audited_marked_sibling
family::skillret::384c3847-d0c9-4236-a64c-8df7842023f8	skillret::384c3847-d0c9-4236-a64c-8df7842023f8	singleton_public_library_pressure	core_all694_pool	core_audited_marked_sibling
family::skillret::083e3200-0da8-42d9-8436-819acc7ccc0f	skillret::083e3200-0da8-42d9-8436-819acc7ccc0f	singleton_public_library_pressure	core_all694_pool	core_audited_marked_sibling
family::skillret::4531c5be-1183-4e8b-a11e-d461cf37d220	skillret::4531c5be-1183-4e8b-a11e-d461cf37d220	singleton_public_library_pressure	core_all694_pool	core_audited_marked_sibling
family::skillret::a511caeb-212a-41cd-af7a-eddf91d7d7fb	skillret::a511caeb-212a-41cd-af7a-eddf91d7d7fb	singleton_public_library_pressure	core_all694_pool	core_audited_marked_sibling
family::skillret::8ac441a5-2b81-4000-9d8b-0e587988e119	skillret::8ac441a5-2b81-4000-9d8b-0e587988e119	singleton_public_library_pressure	core_all694_pool	core_audited_marked_sibling
family::skillret::7f799a34-ebeb-40cf-a21b-16e3e6a07b97	skillret::7f799a34-ebeb-40cf-a21b-16e3e6a07b97	singleton_public_library_pressure	core_all694_pool	core_audited_marked_sibling
family::skillret::ed68dc37-ed6a-463a-aa83-ec9054f8eca0	skillret::ed68dc37-ed6a-463a-aa83-ec9054f8eca0	singleton_public_library_pressure	core_all694_pool	core_audited_marked_sibling
family::skillret::53205b71-24ab-4786-bac3-09554123586f	skillret::53205b71-24ab-4786-bac3-09554123586f	singleton_public_library_pressure	core_all694_pool	core_audited_marked_sibling
family::skillret::0cb5f006-bfb2-4182-8bcf-87cacd185325	skillret::0cb5f006-bfb2-4182-8bcf-87cacd185325	singleton_public_library_pressure	core_all694_pool	core_audited_marked_sibling
family::skillret::c72ae156-0775-48f6-b476-8db446707f99	skillret::c72ae156-0775-48f6-b476-8db446707f99	singleton_public_library_pressure	core_all694_pool	core_audited_marked_sibling
family::skillret::cf053155-d749-4b02-bfbf-843f3ed25491	skillret::cf053155-d749-4b02-bfbf-843f3ed25491	singleton_public_library_pressure	core_all694_pool	core_audited_marked_sibling
family::skillret::24e998b5-f533-4a54-8059-d025c32c4a0c	skillret::24e998b5-f533-4a54-8059-d025c32c4a0c	singleton_public_library_pressure	core_all694_pool	core_audited_marked_sibling
family::skillret::c4cb9d36-a3c6-47f9-87c7-e615b82463c5	skillret::c4cb9d36-a3c6-47f9-87c7-e615b82463c5	singleton_public_library_pressure	core_all694_pool	core_audited_marked_sibling
family::skillret::0fa179a8-77ca-4de7-91f9-40a420278ff5	skillret::0fa179a8-77ca-4de7-91f9-40a420278ff5	singleton_public_library_pressure	core_all694_pool	core_audited_marked_sibling
family::skillret::7dcaca56-655e-40a5-bd33-4e454b58200c	skillret::7dcaca56-655e-40a5-bd33-4e454b58200c	singleton_public_library_pressure	core_all694_pool	core_audited_marked_sibling
family::skillret::a7c6398f-59c9-4b30-92a9-60e335fd93da	skillret::a7c6398f-59c9-4b30-92a9-60e335fd93da	singleton_public_library_pressure	core_all694_pool	core_audited_marked_sibling
family::skillret::0d7261ba-32f8-45d3-8b27-488836474d0a	skillret::0d7261ba-32f8-45d3-8b27-488836474d0a	singleton_public_library_pressure	core_all694_pool	core_audited_marked_sibling
family::skillret::bd63afb8-c88e-44cd-951c-856e4d2f7243	skillret::bd63afb8-c88e-44cd-951c-856e4d2f7243	singleton_public_library_pressure	core_all694_pool	core_audited_marked_sibling
family::skillret::dfc3ec07-26d8-4cbf-b1d4-2dba2729b447	skillret::dfc3ec07-26d8-4cbf-b1d4-2dba2729b447	singleton_public_library_pressure	core_all694_pool	core_audited_marked_sibling
family::skillret::1244eaa3-e61f-4e95-a231-91d1484e6fdd	skillret::1244eaa3-e61f-4e95-a231-91d1484e6fdd	singleton_public_library_pressure	core_all694_pool	core_audited_marked_sibling
family::skillret::aaff17a2-598c-422d-815a-9292aaf6f31d	skillret::aaff17a2-598c-422d-815a-9292aaf6f31d	singleton_public_library_pressure	core_all694_pool	core_audited_marked_sibling
family::skillret::b3542e38-2391-4826-b7bb-bc1d5bddf3ca	skillret::b3542e38-2391-4826-b7bb-bc1d5bddf3ca	singleton_public_library_pressure	core_all694_pool	core_audited_marked_sibling
family::skillret::97d6e054-2295-4431-bd34-c9b1b62ecffd	skillret::97d6e054-2295-4431-bd34-c9b1b62ecffd	singleton_public_library_pressure	core_all694_pool	core_audited_marked_sibling
family::skillret::00c0d4ff-fd45-42ec-919d-01a89c8b7f79	skillret::00c0d4ff-fd45-42ec-919d-01a89c8b7f79	singleton_public_library_pressure	core_all694_pool	core_audited_marked_sibling
family::skillret::6edad06f-1eaa-44dd-8419-c6ff9effc0e2	skillret::6edad06f-1eaa-44dd-8419-c6ff9effc0e2	singleton_public_library_pressure	core_all694_pool	core_audited_marked_sibling
family::skillret::6906b44a-29f5-42aa-bd66-1c76f3accdd9	skillret::6906b44a-29f5-42aa-bd66-1c76f3accdd9	singleton_public_library_pressure	core_all694_pool	core_audited_marked_sibling
family::skillret::a46360e0-9183-4033-8e50-36dbbaaf1d42	skillret::a46360e0-9183-4033-8e50-36dbbaaf1d42	singleton_public_library_pressure	core_all694_pool	core_audited_marked_sibling
family::skillret::c24cbf2f-d33d-4b81-8f95-62a81cc6e04c	skillret::c24cbf2f-d33d-4b81-8f95-62a81cc6e04c	singleton_public_library_pressure	core_all694_pool	core_audited_marked_sibling
family::skillret::aaed938a-c2ce-4786-8652-e262e03c78ea	skillret::aaed938a-c2ce-4786-8652-e262e03c78ea	singleton_public_library_pressure	core_all694_pool	core_audited_marked_sibling
family::skillret::2c80b1a4-b245-43b9-a56b-cbd7920628d8	skillret::2c80b1a4-b245-43b9-a56b-cbd7920628d8	singleton_public_library_pressure	core_all694_pool	core_audited_marked_sibling
family::skillret::f369c4e0-3043-4676-a4ae-50f4d2f8c5c4	skillret::f369c4e0-3043-4676-a4ae-50f4d2f8c5c4	singleton_public_library_pressure	core_all694_pool	core_audited_marked_sibling
family::skillret::bde27fde-da08-4007-89bc-23d6caa0230d	skillret::bde27fde-da08-4007-89bc-23d6caa0230d	singleton_public_library_pressure	core_all694_pool	core_audited_marked_sibling
family::skillret::14559124-7157-47a2-97d1-e1b07112b804	skillret::14559124-7157-47a2-97d1-e1b07112b804	singleton_public_library_pressure	core_all694_pool	core_audited_marked_sibling
family::skillret::5865e69e-7a1f-4b3c-9fab-0c22519b6bbe	skillret::5865e69e-7a1f-4b3c-9fab-0c22519b6bbe	singleton_public_library_pressure	core_all694_pool	core_audited_marked_sibling
family::skillret::c89263f3-be04-40c3-8514-eb45a16b6734	skillret::c89263f3-be04-40c3-8514-eb45a16b6734	singleton_public_library_pressure	core_all694_pool	core_audited_marked_sibling
family::skillret::59f4a86f-666e-497d-9343-54df0b280747	skillret::59f4a86f-666e-497d-9343-54df0b280747	singleton_public_library_pressure	core_all694_pool	core_audited_marked_sibling
family::skillret::9dbd2b02-ec20-4d49-b349-f3211d386440	skillret::9dbd2b02-ec20-4d49-b349-f3211d386440	singleton_public_library_pressure	core_all694_pool	core_audited_marked_sibling
family::skillret::e6ea6638-d83c-46bf-8708-1e674b8c8722	skillret::e6ea6638-d83c-46bf-8708-1e674b8c8722	singleton_public_library_pressure	core_all694_pool	core_audited_marked_sibling
family::skillret::00b05eef-9294-422d-918a-d3274ada8e20	skillret::00b05eef-9294-422d-918a-d3274ada8e20	singleton_public_library_pressure	core_all694_pool	core_audited_marked_sibling
family::skillret::6bac4a06-f5a1-46d0-90f2-5e41d8695264	skillret::6bac4a06-f5a1-46d0-90f2-5e41d8695264	singleton_public_library_pressure	core_all694_pool	core_audited_marked_sibling
family::skillret::5b003313-10f8-49d6-aba9-de1972db618f	skillret::5b003313-10f8-49d6-aba9-de1972db618f	singleton_public_library_pressure	core_all694_pool	core_audited_marked_sibling
family::skillret::aa67765b-459b-41d7-a7bf-b3ef8c804b8b	skillret::aa67765b-459b-41d7-a7bf-b3ef8c804b8b	singleton_public_library_pressure	core_all694_pool	core_audited_marked_sibling
family::skillret::f56b7990-4495-461f-9da8-1822252a2160	skillret::f56b7990-4495-461f-9da8-1822252a2160	singleton_public_library_pressure	core_all694_pool	core_audited_marked_sibling
family::skillret::50889128-3dbc-4635-9243-bf85e4d1312d	skillret::50889128-3dbc-4635-9243-bf85e4d1312d	singleton_public_library_pressure	core_all694_pool	core_audited_marked_sibling
family::skillret::db727383-69a7-4220-9ca5-1e403023d649	skillret::db727383-69a7-4220-9ca5-1e403023d649	singleton_public_library_pressure	core_all694_pool	core_audited_marked_sibling
family::skillret::2fa2778a-19d3-474f-b5f3-6afc3a4f90b3	skillret::2fa2778a-19d3-474f-b5f3-6afc3a4f90b3	singleton_public_library_pressure	core_all694_pool	core_audited_marked_sibling
family::skillret::509adaca-f94a-43f9-92bb-693404316793	skillret::509adaca-f94a-43f9-92bb-693404316793	singleton_public_library_pressure	core_all694_pool	core_audited_marked_sibling
family::skillret::4818d2fa-c7a6-4c8b-b86d-4e0aefca49e9	skillret::4818d2fa-c7a6-4c8b-b86d-4e0aefca49e9	singleton_public_library_pressure	core_all694_pool	core_audited_marked_sibling
family::skillret::6bed3a41-9765-419d-bc6b-5fd3e1375ef2	skillret::6bed3a41-9765-419d-bc6b-5fd3e1375ef2	singleton_public_library_pressure	core_all694_pool	core_audited_marked_sibling
family::skillret::f07602fc-378d-407d-9999-1b1f8580b4cb	skillret::f07602fc-378d-407d-9999-1b1f8580b4cb	singleton_public_library_pressure	core_all694_pool	core_audited_marked_sibling
family::skillret::7ef97095-55f8-44fb-8c5d-e8ab490cf43b	skillret::7ef97095-55f8-44fb-8c5d-e8ab490cf43b	singleton_public_library_pressure	core_all694_pool	core_audited_marked_sibling
family::skillret::49ceb5e0-df8e-42fc-9709-f6c59297b0e2	skillret::49ceb5e0-df8e-42fc-9709-f6c59297b0e2	singleton_public_library_pressure	core_all694_pool	core_audited_marked_sibling
family::skillret::a63de00e-e2df-44f2-9100-54982c943e49	skillret::a63de00e-e2df-44f2-9100-54982c943e49	singleton_public_library_pressure	core_all694_pool	core_audited_marked_sibling
family::skillret::a521889f-14c6-4b01-851e-a579e97a9d49	skillret::a521889f-14c6-4b01-851e-a579e97a9d49	singleton_public_library_pressure	core_all694_pool	core_audited_marked_sibling
family::skillret::9766fbf5-b69a-463f-8b07-019b65c7a28f	skillret::9766fbf5-b69a-463f-8b07-019b65c7a28f	singleton_public_library_pressure	core_all694_pool	core_audited_marked_sibling
family::skillret::e3fb7d81-2ada-4f95-ae60-7c717c00d9cb	skillret::e3fb7d81-2ada-4f95-ae60-7c717c00d9cb	singleton_public_library_pressure	core_all694_pool	core_audited_marked_sibling
family::skillret::d1db6de0-31b3-40f0-99e2-a69eefe09a45	skillret::d1db6de0-31b3-40f0-99e2-a69eefe09a45	singleton_public_library_pressure	core_all694_pool	core_audited_marked_sibling
family::skillret::563da582-59a2-470d-bc51-2c7ddda0dc43	skillret::563da582-59a2-470d-bc51-2c7ddda0dc43	singleton_public_library_pressure	core_all694_pool	core_audited_marked_sibling
family::skillret::901000d2-c059-47db-ba38-b09ffd2e4ef5	skillret::901000d2-c059-47db-ba38-b09ffd2e4ef5	singleton_public_library_pressure	core_all694_pool	core_audited_marked_sibling
family::skillret::324b0338-a477-45f6-a954-9f1bf06a11e0	skillret::324b0338-a477-45f6-a954-9f1bf06a11e0	singleton_public_library_pressure	core_all694_pool	core_audited_marked_sibling
family::skillret::596bba1b-336c-457b-b0a8-006a6fcede41	skillret::596bba1b-336c-457b-b0a8-006a6fcede41	singleton_public_library_pressure	core_all694_pool	core_audited_marked_sibling
