unit_id	source_layer	source_unit_id	stratum	difficulty_rung	domain	release_split	query_case_count	candidate_pool_id	helpful_skill_id	risky_sibling_id	role_flip	oracle_gate_status	blind_gate_status	leakage_flag	query_sha256	helpful_text_sha256	risk_text_sha256
core::sra_v2_2::bigcodebench_089::wrong_resource_pointer	core_audited_marked_sibling	sra_v2_2::bigcodebench_089::wrong_resource_pointer	core_marked_sibling	L0_CORE_MARKED_SIBLING	bigcodebench	test	1	core_all694_pool	sra_v2_2::bigcodebench_089::wrong_resource_pointer::helpful	sra_v2_2::bigcodebench_089::wrong_resource_pointer::execution_risk	no	core_admission_carried_forward	core_static_cue_clean_rebuilt	none	43e3f948e9779772b1af393a9d08949cc94a37bcef30c27ce0fe631a6947dc90	43377c32b4e14a8d356d6b13e46d7006d7166393a71d26f040cea4b5ac1c3050	5d37eb65826b1bdcd233e679ee9443bcf2f8475ad24749aa022dbbfd67717540
core::sra_v2_2::bigcodebench_090::wrong_resource_pointer	core_audited_marked_sibling	sra_v2_2::bigcodebench_090::wrong_resource_pointer	core_marked_sibling	L0_CORE_MARKED_SIBLING	bigcodebench	train	1	core_all694_pool	sra_v2_2::bigcodebench_090::wrong_resource_pointer::helpful	sra_v2_2::bigcodebench_090::wrong_resource_pointer::execution_risk	no	core_admission_carried_forward	core_static_cue_clean_rebuilt	none	7d8f249b246447348dff8d68b5c1f798881f79335b1b73b7358e4e00d1091be3	686eca0504c16736f5ef6f577fa7f15806302c5fb8a06a3398d7799f18418af4	27fdad70be1ba938d86c668b60d7dbd1681598f8391af6986e49e2d9792374ee
core::sra_v2_2::bigcodebench_091::wrong_precondition	core_audited_marked_sibling	sra_v2_2::bigcodebench_091::wrong_precondition	core_marked_sibling	L0_CORE_MARKED_SIBLING	bigcodebench	train	1	core_all694_pool	sra_v2_2::bigcodebench_091::wrong_precondition::helpful	sra_v2_2::bigcodebench_091::wrong_precondition::execution_risk	no	core_admission_carried_forward	core_static_cue_clean_rebuilt	none	ea425fc13d952252c63f9623e338b4c6e3491451dfd212a4f1c8d6fdbae28f1f	25899b63729840e4cb240c3cab3dd2fe9c7135e79dd4bbfd27670c043f50ea35	ed5a17cb55a45bd490623b42dd6e4a9967759407bb541f08bb2346964f1204b0
core::sra_v2_2::bigcodebench_092::wrong_resource_pointer	core_audited_marked_sibling	sra_v2_2::bigcodebench_092::wrong_resource_pointer	core_marked_sibling	L0_CORE_MARKED_SIBLING	bigcodebench	train	1	core_all694_pool	sra_v2_2::bigcodebench_092::wrong_resource_pointer::helpful	sra_v2_2::bigcodebench_092::wrong_resource_pointer::execution_risk	no	core_admission_carried_forward	core_static_cue_clean_rebuilt	none	b9a6fa088990a5f6d939efc6344d87f44a01b95cfcb0cce93c3f8941ccfdbb23	9c7f0af64405f320677498b0dfcef69a703cc39870afde4f1539baaebfb3313b	4c2ac5572cdab1b4abe41cdb53926a89e41c05723e98b34f0f7b609dd5952630
core::sra_v2_2::bigcodebench_093::wrong_precondition	core_audited_marked_sibling	sra_v2_2::bigcodebench_093::wrong_precondition	core_marked_sibling	L0_CORE_MARKED_SIBLING	bigcodebench	dev	1	core_all694_pool	sra_v2_2::bigcodebench_093::wrong_precondition::helpful	sra_v2_2::bigcodebench_093::wrong_precondition::execution_risk	no	core_admission_carried_forward	core_static_cue_clean_rebuilt	none	94bfdab59aed27b3507cea6d23f2d9fa7637f1b5d072afe51c5f357bbeddd4c3	e01c86a270a4513aac4b5efa174153e1d9c530dee4b889987b48c192bb9cf359	b44d237adfbd1b65ab594a7890502bce2510d925b4cc314ada54ec40341a3e77
core::sra_v2_2::bigcodebench_094::wrong_resource_pointer	core_audited_marked_sibling	sra_v2_2::bigcodebench_094::wrong_resource_pointer	core_marked_sibling	L0_CORE_MARKED_SIBLING	bigcodebench	train	1	core_all694_pool	sra_v2_2::bigcodebench_094::wrong_resource_pointer::helpful	sra_v2_2::bigcodebench_094::wrong_resource_pointer::execution_risk	no	core_admission_carried_forward	core_static_cue_clean_rebuilt	none	58427a409ed5818ebf7a7a08245c049420bc619c73959b5ef1a5fb4caf5ab8a9	d35aa2162dce579574cd3622619b1a0eb56131beeb8f23807f19b7a885b1007d	17826940db7890ec33e1466db34d0466da607b51e87a3c38adcbb49442e49667
core::sra_v2_2::bigcodebench_095::wrong_resource_pointer	core_audited_marked_sibling	sra_v2_2::bigcodebench_095::wrong_resource_pointer	core_marked_sibling	L0_CORE_MARKED_SIBLING	bigcodebench	test	1	core_all694_pool	sra_v2_2::bigcodebench_095::wrong_resource_pointer::helpful	sra_v2_2::bigcodebench_095::wrong_resource_pointer::execution_risk	no	core_admission_carried_forward	core_static_cue_clean_rebuilt	none	8b38fff96951192acf41b301795497167d195365472152f30160a0ff5e633138	23cf099d1760884e52d3ba6d6fbf14e0ccfee267ab8d2cb53d909192a1bb0d91	17709af83037c8b866f5b15fb12903eabaa91dfeea3320597f00e1082d0145b2
core::sra_v2_2::bigcodebench_096::poisoned_procedure_clause	core_audited_marked_sibling	sra_v2_2::bigcodebench_096::poisoned_procedure_clause	core_marked_sibling	L0_CORE_MARKED_SIBLING	bigcodebench	test	1	core_all694_pool	sra_v2_2::bigcodebench_096::poisoned_procedure_clause::helpful	sra_v2_2::bigcodebench_096::poisoned_procedure_clause::execution_risk	no	core_admission_carried_forward	core_static_cue_clean_rebuilt	none	221edf0b3cc9ab1a4a441cc5adfc081780e00e238fdd4af63c995a109f463c27	831b6220a26b04676b878946bedf49b96576f63ff0d7b1befe6b9db7b8195df1	7ec7fe8a670063cd382908d0567d74a21283461979e1214232a7affda835c6e7
core::sra_v2_2::bigcodebench_097::wrong_resource_pointer	core_audited_marked_sibling	sra_v2_2::bigcodebench_097::wrong_resource_pointer	core_marked_sibling	L0_CORE_MARKED_SIBLING	bigcodebench	test	1	core_all694_pool	sra_v2_2::bigcodebench_097::wrong_resource_pointer::helpful	sra_v2_2::bigcodebench_097::wrong_resource_pointer::execution_risk	no	core_admission_carried_forward	core_static_cue_clean_rebuilt	none	1c2cd2f0d4508ea3c5824ed2e00f050e4f9a37d9bb90d1e6dd09bfbd75de47fb	652694a351dde2722e365c85aa0a5c77eda7b06f9b1039ef7f9a5fd76ef24af8	2078d9297c52d01fa7ad7e3a1e46f116ab7964c85e250a901759af23c6891537
core::sra_v2_2::bigcodebench_098::wrong_resource_pointer	core_audited_marked_sibling	sra_v2_2::bigcodebench_098::wrong_resource_pointer	core_marked_sibling	L0_CORE_MARKED_SIBLING	bigcodebench	dev	1	core_all694_pool	sra_v2_2::bigcodebench_098::wrong_resource_pointer::helpful	sra_v2_2::bigcodebench_098::wrong_resource_pointer::execution_risk	no	core_admission_carried_forward	core_static_cue_clean_rebuilt	none	fedac66f13e451218eb5fce7874fd08c7b969164458b5b2ba1b02851baa2f552	99a456012321cbf8564fd1328b1e79a9659e3a4b1c31483a29fb35a3e8e24af5	03483a81700a772832eeb9ebefe9f8b959296976f13a6e75dd6b51cdc9d01c9d
core::sra_v2_2::bigcodebench_099::wrong_resource_pointer	core_audited_marked_sibling	sra_v2_2::bigcodebench_099::wrong_resource_pointer	core_marked_sibling	L0_CORE_MARKED_SIBLING	bigcodebench	train	1	core_all694_pool	sra_v2_2::bigcodebench_099::wrong_resource_pointer::helpful	sra_v2_2::bigcodebench_099::wrong_resource_pointer::execution_risk	no	core_admission_carried_forward	core_static_cue_clean_rebuilt	none	1bb01beba566f958da5d621ab31f896068735db1d2cd68355f6f81c3bba17b34	1a55c0cc2bfae8fb7ca82bb055e010c758f00655042c8357cfd5c5cd50aaf4e3	2905026be975365df8259673f713fdd55d2ec2aa1334cc895ff0251c189bd2f1
core::sra_v2_2::bigcodebench_100::wrong_resource_pointer	core_audited_marked_sibling	sra_v2_2::bigcodebench_100::wrong_resource_pointer	core_marked_sibling	L0_CORE_MARKED_SIBLING	bigcodebench	train	1	core_all694_pool	sra_v2_2::bigcodebench_100::wrong_resource_pointer::helpful	sra_v2_2::bigcodebench_100::wrong_resource_pointer::execution_risk	no	core_admission_carried_forward	core_static_cue_clean_rebuilt	none	ca2e1a76f15b5cd4f767c5f0936c46182d8925946ecc0e8061489e829300a9eb	a5529ad7fa57733837e45fac39dec9e9429a24f4bd1936c4c363fe4b2a391085	057dc71789bfe1400fd1528b38b14587dddfde1afad86ca516b21ecc76d5771a
core::sra_v2_2::bigcodebench_101::wrong_resource_pointer	core_audited_marked_sibling	sra_v2_2::bigcodebench_101::wrong_resource_pointer	core_marked_sibling	L0_CORE_MARKED_SIBLING	bigcodebench	test	1	core_all694_pool	sra_v2_2::bigcodebench_101::wrong_resource_pointer::helpful	sra_v2_2::bigcodebench_101::wrong_resource_pointer::execution_risk	no	core_admission_carried_forward	core_static_cue_clean_rebuilt	none	8b38fff96951192acf41b301795497167d195365472152f30160a0ff5e633138	ee2f9260554402b24b28cf0411d711ce6530972c4367a729480e2cd11fc7a48b	3135bcd08e598cfd307523e085cdab27ab09b694923a0dcae3453c9cf570bb3f
core::sra_v2_2::bigcodebench_102::wrong_resource_pointer	core_audited_marked_sibling	sra_v2_2::bigcodebench_102::wrong_resource_pointer	core_marked_sibling	L0_CORE_MARKED_SIBLING	bigcodebench	train	1	core_all694_pool	sra_v2_2::bigcodebench_102::wrong_resource_pointer::helpful	sra_v2_2::bigcodebench_102::wrong_resource_pointer::execution_risk	no	core_admission_carried_forward	core_static_cue_clean_rebuilt	none	b9a6fa088990a5f6d939efc6344d87f44a01b95cfcb0cce93c3f8941ccfdbb23	fd2e37779475833f7660b35e51803e25f7023a4633dab7ea686e7b9a8c41acac	42d4c2d4aa26a97b6f3de98d7c067db7bb81f624ca6d92d0742a5c8986703831
core::sra_v2_2::bigcodebench_103::wrong_resource_pointer	core_audited_marked_sibling	sra_v2_2::bigcodebench_103::wrong_resource_pointer	core_marked_sibling	L0_CORE_MARKED_SIBLING	bigcodebench	test	1	core_all694_pool	sra_v2_2::bigcodebench_103::wrong_resource_pointer::helpful	sra_v2_2::bigcodebench_103::wrong_resource_pointer::execution_risk	no	core_admission_carried_forward	core_static_cue_clean_rebuilt	none	8b38fff96951192acf41b301795497167d195365472152f30160a0ff5e633138	3ecd5a9f393f69b5318c66e91a24b0c08f059d72c4212462ee5cdb939d795639	3044010d1a4ad0e977925c6925cb48631adeffe7cb73a5003534704631997b51
core::sra_v2_2::bigcodebench_104::wrong_resource_pointer	core_audited_marked_sibling	sra_v2_2::bigcodebench_104::wrong_resource_pointer	core_marked_sibling	L0_CORE_MARKED_SIBLING	bigcodebench	train	1	core_all694_pool	sra_v2_2::bigcodebench_104::wrong_resource_pointer::helpful	sra_v2_2::bigcodebench_104::wrong_resource_pointer::execution_risk	no	core_admission_carried_forward	core_static_cue_clean_rebuilt	none	378c2f1495bb262e27615976a4943e518b29a066eb2dbab34d4dc5fafa1a9bf3	97fdc6b14e79f8488e265815352180dfb11e2cc6e9bf8cef337ed3045e09bcf1	e3a8940612d8cd40aca5fc45045d8cd41708a0bfb7e6afa3c29a1b1b0457da03
core::sra_v2_2::bigcodebench_105::wrong_resource_pointer	core_audited_marked_sibling	sra_v2_2::bigcodebench_105::wrong_resource_pointer	core_marked_sibling	L0_CORE_MARKED_SIBLING	bigcodebench	test	1	core_all694_pool	sra_v2_2::bigcodebench_105::wrong_resource_pointer::helpful	sra_v2_2::bigcodebench_105::wrong_resource_pointer::execution_risk	no	core_admission_carried_forward	core_static_cue_clean_rebuilt	none	7432e27a4c03c19c1be344321f93ff8a5b7f338415baa9dcd68c9dff837d9486	3606d75e8a2c9e11af9060bed6c744535f84becdee63488592afec3e1c1c8d15	643a5a0997618fdc8404235db46da95ce2f24cf1d7d9c84449a01a56430de5d3
core::sra_v2_2::bigcodebench_106::wrong_resource_pointer	core_audited_marked_sibling	sra_v2_2::bigcodebench_106::wrong_resource_pointer	core_marked_sibling	L0_CORE_MARKED_SIBLING	bigcodebench	dev	1	core_all694_pool	sra_v2_2::bigcodebench_106::wrong_resource_pointer::helpful	sra_v2_2::bigcodebench_106::wrong_resource_pointer::execution_risk	no	core_admission_carried_forward	core_static_cue_clean_rebuilt	none	02ec7298b523e106f206e4cdb2510f23ff6fffde81048e752662b2668fc3f50c	ae006887f541c3b25e426d475243e185c07ee32dbd09bf9ffda74ee41be2beb5	f8dc20097367b023cf417883463c66da4a8e9416e3a25bca8b4c3ff90c4f2170
core::sra_v2_2::bigcodebench_107::wrong_resource_pointer	core_audited_marked_sibling	sra_v2_2::bigcodebench_107::wrong_resource_pointer	core_marked_sibling	L0_CORE_MARKED_SIBLING	bigcodebench	train	1	core_all694_pool	sra_v2_2::bigcodebench_107::wrong_resource_pointer::helpful	sra_v2_2::bigcodebench_107::wrong_resource_pointer::execution_risk	no	core_admission_carried_forward	core_static_cue_clean_rebuilt	none	5f1d24a7473191e65e37945ca62f5ca138a2ffd775c2a82545a5123394c1b80f	0830b7fba205867d6a168c9e65834ae09260a94f9665e198688cb32eb459671f	871cf9da386c1a8db6e80fab2d0256c680445f0de8139c91f20de436cbe2ca17
core::sra_v2_2::bigcodebench_108::wrong_resource_pointer	core_audited_marked_sibling	sra_v2_2::bigcodebench_108::wrong_resource_pointer	core_marked_sibling	L0_CORE_MARKED_SIBLING	bigcodebench	dev	1	core_all694_pool	sra_v2_2::bigcodebench_108::wrong_resource_pointer::helpful	sra_v2_2::bigcodebench_108::wrong_resource_pointer::execution_risk	no	core_admission_carried_forward	core_static_cue_clean_rebuilt	none	83813e5096561a3a13b4bfab737cefced910b982154d346fd835fa67fb46c673	9bcd95db4c7250c4e2b83dce19eafabc9d96c4a14e7b9effba516fc6b4cdc231	be35f92cd166577999ec04720e75d51c6baac81fc9425dc2e58816329c91d3b9
core::sra_v2_2::bigcodebench_109::wrong_resource_pointer	core_audited_marked_sibling	sra_v2_2::bigcodebench_109::wrong_resource_pointer	core_marked_sibling	L0_CORE_MARKED_SIBLING	bigcodebench	train	1	core_all694_pool	sra_v2_2::bigcodebench_109::wrong_resource_pointer::helpful	sra_v2_2::bigcodebench_109::wrong_resource_pointer::execution_risk	no	core_admission_carried_forward	core_static_cue_clean_rebuilt	none	a06ebc099a1735479ae0f4ec68634713ef8997cfff2aed197afcddb2731a3f5b	c118c4e39386c53d6755e14b281fc2d13b7681725d27fba3662d200cd9e1af07	0aaffd355b2a542e1fc7f20fa9d01e67bb0c34949deffbd1f5e19f65022dd9c2
core::sra_v2_2::bigcodebench_110::wrong_resource_pointer	core_audited_marked_sibling	sra_v2_2::bigcodebench_110::wrong_resource_pointer	core_marked_sibling	L0_CORE_MARKED_SIBLING	bigcodebench	train	1	core_all694_pool	sra_v2_2::bigcodebench_110::wrong_resource_pointer::helpful	sra_v2_2::bigcodebench_110::wrong_resource_pointer::execution_risk	no	core_admission_carried_forward	core_static_cue_clean_rebuilt	none	6eeaf9d6ee869ea87ab3c92e3c84b791bb3bbb672f32d7630b728f62b1bb114f	03d8acec938c624be90d1587be24fb326cd3062132554e6133bc7cc42ed2e92a	044c80df3c11c92196076c443fac4c9fb9282a804c28c078f147a2c76df804f4
core::sra_v2_2::bigcodebench_111::wrong_precondition	core_audited_marked_sibling	sra_v2_2::bigcodebench_111::wrong_precondition	core_marked_sibling	L0_CORE_MARKED_SIBLING	bigcodebench	train	1	core_all694_pool	sra_v2_2::bigcodebench_111::wrong_precondition::helpful	sra_v2_2::bigcodebench_111::wrong_precondition::execution_risk	no	core_admission_carried_forward	core_static_cue_clean_rebuilt	none	7474fab3ff9f9492b853d9fd3234cea29ff6777a272d8ac0bcbf005e01e1e707	c6417d9650ee3999f5f991b69ff9c9d7b4c44cb5497402fb50f0cb18d1f9aeb8	7c6d722aad2f74924f38e439b871792f5c21f5cb3ce8efe0592b039c700eaeeb
core::sra_v2_2::bigcodebench_112::wrong_resource_pointer	core_audited_marked_sibling	sra_v2_2::bigcodebench_112::wrong_resource_pointer	core_marked_sibling	L0_CORE_MARKED_SIBLING	bigcodebench	train	1	core_all694_pool	sra_v2_2::bigcodebench_112::wrong_resource_pointer::helpful	sra_v2_2::bigcodebench_112::wrong_resource_pointer::execution_risk	no	core_admission_carried_forward	core_static_cue_clean_rebuilt	none	3f3d3f3156f464edce283f67b186db372cd0d71bfd1fbc15562a05baed429820	144e2d741b9586834824fc3ec259d035b50fc3048bc8bc43ef3c8d6cd8bdbfab	7dff60c1f3cfeb713df5e11af8daf8786aad5df0890fa466846117619f6fc6e7
core::sra_v2_2::bigcodebench_113::wrong_resource_pointer	core_audited_marked_sibling	sra_v2_2::bigcodebench_113::wrong_resource_pointer	core_marked_sibling	L0_CORE_MARKED_SIBLING	bigcodebench	train	1	core_all694_pool	sra_v2_2::bigcodebench_113::wrong_resource_pointer::helpful	sra_v2_2::bigcodebench_113::wrong_resource_pointer::execution_risk	no	core_admission_carried_forward	core_static_cue_clean_rebuilt	none	c91f6cdb769d4f4a71d4d25a879adaa5a2f4cae6329aa9c643021feb73f06b84	df480e8c4adfebe85f40326645caad95593c89dcc6624c8e740efdbc953a7f9a	3616e6f2b628931d498a695f408d28a33a87cda884e29044289fdfe8b45a6525
core::sra_v2_2::bigcodebench_114::poisoned_procedure_clause	core_audited_marked_sibling	sra_v2_2::bigcodebench_114::poisoned_procedure_clause	core_marked_sibling	L0_CORE_MARKED_SIBLING	bigcodebench	test	1	core_all694_pool	sra_v2_2::bigcodebench_114::poisoned_procedure_clause::helpful	sra_v2_2::bigcodebench_114::poisoned_procedure_clause::execution_risk	no	core_admission_carried_forward	core_static_cue_clean_rebuilt	none	f04e7cb5c05e9f1b4430f81b3379d55437d45e2345c11e42d407b9ab70c962a8	69b07642ff0e3605d84af86abb54175a3c55269c79d688a1090256a41f8cba2b	2711912dfa879f93ad2acb696c649fcef595d5e7ef91b77fbd9c84207d8e284d
core::sra_v2_2::bigcodebench_115::wrong_resource_pointer	core_audited_marked_sibling	sra_v2_2::bigcodebench_115::wrong_resource_pointer	core_marked_sibling	L0_CORE_MARKED_SIBLING	bigcodebench	train	1	core_all694_pool	sra_v2_2::bigcodebench_115::wrong_resource_pointer::helpful	sra_v2_2::bigcodebench_115::wrong_resource_pointer::execution_risk	no	core_admission_carried_forward	core_static_cue_clean_rebuilt	none	0ea217e0c1457235e92d2066d56d3a9f539d48448667859f2f96c0571a208d59	5ba189fd943d5c096a67a9ffa58524c0850270a084748feb8342062b47fcdf2d	81531f3c290a52dc8e84b56a26de6cd35a85158fac87a4cfe73d87f864861856
core::sra_v2_2::bigcodebench_116::wrong_resource_pointer	core_audited_marked_sibling	sra_v2_2::bigcodebench_116::wrong_resource_pointer	core_marked_sibling	L0_CORE_MARKED_SIBLING	bigcodebench	test	1	core_all694_pool	sra_v2_2::bigcodebench_116::wrong_resource_pointer::helpful	sra_v2_2::bigcodebench_116::wrong_resource_pointer::execution_risk	no	core_admission_carried_forward	core_static_cue_clean_rebuilt	none	3273ef258462502938125b0c2568effab6190ac7425637b869329931365db8af	fc5e712458b95f87d2463f6b2d45c75dc7fb1f43eb91220da79bab2c513ff85f	06e2aea591b79d47a66ad8851792662a60c34668c92e2a4b010d08c74be66718
core::sra_v2_2::bigcodebench_117::wrong_resource_pointer	core_audited_marked_sibling	sra_v2_2::bigcodebench_117::wrong_resource_pointer	core_marked_sibling	L0_CORE_MARKED_SIBLING	bigcodebench	train	1	core_all694_pool	sra_v2_2::bigcodebench_117::wrong_resource_pointer::helpful	sra_v2_2::bigcodebench_117::wrong_resource_pointer::execution_risk	no	core_admission_carried_forward	core_static_cue_clean_rebuilt	none	64c96d717155d877eec6433333738ec5de3f70b522b85dac59318a5316b4663d	9252b8d08fb5597bc937b7f922dbab25e80000769b0624de79ba5a14668bd6ff	8fe21616333c19dfcc96527712090f4f11508e343a6adb6771a08c79df368a96
core::sra_v2_2::bigcodebench_118::wrong_precondition	core_audited_marked_sibling	sra_v2_2::bigcodebench_118::wrong_precondition	core_marked_sibling	L0_CORE_MARKED_SIBLING	bigcodebench	test	1	core_all694_pool	sra_v2_2::bigcodebench_118::wrong_precondition::helpful	sra_v2_2::bigcodebench_118::wrong_precondition::execution_risk	no	core_admission_carried_forward	core_static_cue_clean_rebuilt	none	c1f2b7fc648577091e9d96820800bf225b7b59607cf600b22c32c0b0c3f411d3	6c2d2b981d14bb8e8f0ddd903db4d3a8f9026815d99c7767ba6c9362da9f2769	b21246966e20c31c3d942d5f8c5072c139be84dd1896e035ef6e0a05af2d7360
core::sra_v2_2::bigcodebench_119::wrong_resource_pointer	core_audited_marked_sibling	sra_v2_2::bigcodebench_119::wrong_resource_pointer	core_marked_sibling	L0_CORE_MARKED_SIBLING	bigcodebench	train	1	core_all694_pool	sra_v2_2::bigcodebench_119::wrong_resource_pointer::helpful	sra_v2_2::bigcodebench_119::wrong_resource_pointer::execution_risk	no	core_admission_carried_forward	core_static_cue_clean_rebuilt	none	3f3d3f3156f464edce283f67b186db372cd0d71bfd1fbc15562a05baed429820	448e18ee00f9483a1ddf769da617066c84d4ea5cd7d50023669448675de0bd46	21e99424e461f7b73a09a25a4aef462befd61f159052fcd8530ba3f73bf5c258
core::sra_v2_2::bigcodebench_120::poisoned_procedure_clause	core_audited_marked_sibling	sra_v2_2::bigcodebench_120::poisoned_procedure_clause	core_marked_sibling	L0_CORE_MARKED_SIBLING	bigcodebench	dev	1	core_all694_pool	sra_v2_2::bigcodebench_120::poisoned_procedure_clause::helpful	sra_v2_2::bigcodebench_120::poisoned_procedure_clause::execution_risk	no	core_admission_carried_forward	core_static_cue_clean_rebuilt	none	5f3d549988d1871850c8c4612e094504f33d645035af68558912cb4274f11b77	f7c5b80283eb30bf737b40ad094ad7705d60af388534c8a6fcc1eb827dd6d45e	d1e80c5b4d1e96dccb3344ea756c339d88844daf0204b4dcf026a81880dd8cd0
core::sra_v2_2::bigcodebench_121::wrong_resource_pointer	core_audited_marked_sibling	sra_v2_2::bigcodebench_121::wrong_resource_pointer	core_marked_sibling	L0_CORE_MARKED_SIBLING	bigcodebench	train	1	core_all694_pool	sra_v2_2::bigcodebench_121::wrong_resource_pointer::helpful	sra_v2_2::bigcodebench_121::wrong_resource_pointer::execution_risk	no	core_admission_carried_forward	core_static_cue_clean_rebuilt	none	8707990e8d593d097a12586c4d054e9eafa2ae83bf80c983684f189969b1ab95	7efe037fb21b09c813bc8d43bfbef4e68365c065e4d9eb6282d2388cbb38ae45	32301295fc66391a3e6ec7332b468158c432464f34ff3f42c6e2b89a516c56b6
core::sra_v2_2::bigcodebench_122::wrong_resource_pointer	core_audited_marked_sibling	sra_v2_2::bigcodebench_122::wrong_resource_pointer	core_marked_sibling	L0_CORE_MARKED_SIBLING	bigcodebench	test	1	core_all694_pool	sra_v2_2::bigcodebench_122::wrong_resource_pointer::helpful	sra_v2_2::bigcodebench_122::wrong_resource_pointer::execution_risk	no	core_admission_carried_forward	core_static_cue_clean_rebuilt	none	f24530d8ba714ebd2a98e168745b89cb7f6a9c459e7bc5f17b3a0d16eb9eab10	42836333f20aabbad248dcd98e15898520ea3ed2c84fc8b3b41dfa3bab92e164	21d3d0ac196b01250e68b24e05f935a1c6a2afc00309f3e839937d7c295eb8c1
core::sra_v2_2::bigcodebench_123::wrong_resource_pointer	core_audited_marked_sibling	sra_v2_2::bigcodebench_123::wrong_resource_pointer	core_marked_sibling	L0_CORE_MARKED_SIBLING	bigcodebench	test	1	core_all694_pool	sra_v2_2::bigcodebench_123::wrong_resource_pointer::helpful	sra_v2_2::bigcodebench_123::wrong_resource_pointer::execution_risk	no	core_admission_carried_forward	core_static_cue_clean_rebuilt	none	fdfdc94617a0dfc6071ab49ac5f08a560699273e3288cfb906326ab1a014de50	3a51e1a01a45a1c16fce7eb6e96febf7298d7adc956a8ace293ffcec3c1551b5	6af6d8b762730b4ff034d824eca6de1eff79c90aa982ae6fb159e36c2660fc30
core::sra_v2_2::bigcodebench_125::wrong_resource_pointer	core_audited_marked_sibling	sra_v2_2::bigcodebench_125::wrong_resource_pointer	core_marked_sibling	L0_CORE_MARKED_SIBLING	bigcodebench	test	1	core_all694_pool	sra_v2_2::bigcodebench_125::wrong_resource_pointer::helpful	sra_v2_2::bigcodebench_125::wrong_resource_pointer::execution_risk	no	core_admission_carried_forward	core_static_cue_clean_rebuilt	none	eaec6bd72232a3cd837b5efc0983a72aaff0c69aef097c90f3593bb637a65885	e001dc6d2d15deb26327a8105b2ae527b7d88d9a8c7f31fb7ad002bc5477593d	623233e09ff6b4cb6d7bcb4b0586a5d416040413eaefdfc4cb0bc0536563668c
core::sra_v2_2::bigcodebench_126::wrong_resource_pointer	core_audited_marked_sibling	sra_v2_2::bigcodebench_126::wrong_resource_pointer	core_marked_sibling	L0_CORE_MARKED_SIBLING	bigcodebench	train	1	core_all694_pool	sra_v2_2::bigcodebench_126::wrong_resource_pointer::helpful	sra_v2_2::bigcodebench_126::wrong_resource_pointer::execution_risk	no	core_admission_carried_forward	core_static_cue_clean_rebuilt	none	e92ffe23b376aa6f3c57ae1de9dce2ec9bc1b2f3d1322c721260bec50ec639f0	6054c427437b84f6a50319c9f6bac6cf8f7313070361ba5b01c4e92f02577180	a000a74c7210e4dfe12451763279842922aaa68be4ef1685f09028d41f0c954b
core::sra_v2_2::bigcodebench_127::wrong_resource_pointer	core_audited_marked_sibling	sra_v2_2::bigcodebench_127::wrong_resource_pointer	core_marked_sibling	L0_CORE_MARKED_SIBLING	bigcodebench	train	1	core_all694_pool	sra_v2_2::bigcodebench_127::wrong_resource_pointer::helpful	sra_v2_2::bigcodebench_127::wrong_resource_pointer::execution_risk	no	core_admission_carried_forward	core_static_cue_clean_rebuilt	none	18d9f085502dbc10fba405d02cb83b07a1c1b1b7f89d078696f03d4d8adbc030	62da9951a7b371d2efd66621202596545395fc7fed73d3fd845dc547c27f4e92	2d507fbbe25efc18cf20a1128f971a108c003caff213494168886bcf64fc20b7
core::sra_v2_2::bigcodebench_128::poisoned_procedure_clause	core_audited_marked_sibling	sra_v2_2::bigcodebench_128::poisoned_procedure_clause	core_marked_sibling	L0_CORE_MARKED_SIBLING	bigcodebench	train	1	core_all694_pool	sra_v2_2::bigcodebench_128::poisoned_procedure_clause::helpful	sra_v2_2::bigcodebench_128::poisoned_procedure_clause::execution_risk	no	core_admission_carried_forward	core_static_cue_clean_rebuilt	none	9851048c5a1bfa253740117d5c16a4174a06a9e4f1126f71209f81c44ca87c40	34e3538fa23c8acb2e8da1d913e4a5dbac04b1120e467ac9179e274c2b6e3d39	46bcafe9b614031bae6bd8bba5a01a74e540a0ab50bbea2a75c88e6240db4471
core::sra_v2_2::bigcodebench_129::wrong_resource_pointer	core_audited_marked_sibling	sra_v2_2::bigcodebench_129::wrong_resource_pointer	core_marked_sibling	L0_CORE_MARKED_SIBLING	bigcodebench	train	1	core_all694_pool	sra_v2_2::bigcodebench_129::wrong_resource_pointer::helpful	sra_v2_2::bigcodebench_129::wrong_resource_pointer::execution_risk	no	core_admission_carried_forward	core_static_cue_clean_rebuilt	none	f8a23701c0a3c18af0d35f1d8c95b4eef93cc9ef2d4c0e310ba0bfdf1b48e3f1	35b9cd8fd5376051eac0f4ed4df340c49cd64e969ba1c46586b068067cd04e21	01e82d81c6c10dc947047ffae4be4eae3a8d356af465e67a62069cf894a7ad47
