method_id	query_case_id	candidate_pool_id	rank	candidate_id	score	candidate_role
r3_skill_embedding_reranker	core::sra_v2_2::champ_049::wrong_precondition::q1	core_all694_pool	18	sra_v2_2::theoremqa_090::wrong_precondition::helpful	-1.6242961883544922	unlabeled_candidate
r3_skill_embedding_reranker	core::sra_v2_2::champ_049::wrong_precondition::q1	core_all694_pool	19	sra_v2_2::champ_053::wrong_precondition::helpful	-1.7647247314453125	unlabeled_candidate
r3_skill_embedding_reranker	core::sra_v2_2::champ_049::wrong_precondition::q1	core_all694_pool	20	sra_v2_2::champ_053::wrong_precondition::execution_risk	-1.7668752670288086	unlabeled_candidate
r3_skill_embedding_reranker	core::sra_v2_2::champ_050::wrong_precondition::q1	core_all694_pool	1	sra_v2_2::champ_038::wrong_precondition::execution_risk	-1.3213624954223633	unlabeled_candidate
r3_skill_embedding_reranker	core::sra_v2_2::champ_050::wrong_precondition::q1	core_all694_pool	2	sra_v2_2::champ_038::wrong_precondition::helpful	-1.3626365661621094	unlabeled_candidate
r3_skill_embedding_reranker	core::sra_v2_2::champ_050::wrong_precondition::q1	core_all694_pool	3	sra_v2_2::champ_045::wrong_precondition::execution_risk	-1.476872444152832	unlabeled_candidate
r3_skill_embedding_reranker	core::sra_v2_2::champ_050::wrong_precondition::q1	core_all694_pool	4	sra_v2_2::champ_045::wrong_precondition::helpful	-1.4926958084106445	unlabeled_candidate
r3_skill_embedding_reranker	core::sra_v2_2::champ_050::wrong_precondition::q1	core_all694_pool	5	skillret::278f1f6c-93c5-4104-b197-34fe496a0903	-1.6185550689697266	unlabeled_candidate
r3_skill_embedding_reranker	core::sra_v2_2::champ_050::wrong_precondition::q1	core_all694_pool	6	sra_v2_2::theoremqa_207::wrong_precondition::helpful	-1.6481475830078125	unlabeled_candidate
r3_skill_embedding_reranker	core::sra_v2_2::champ_050::wrong_precondition::q1	core_all694_pool	7	sra_v2_2::theoremqa_207::wrong_precondition::execution_risk	-1.673975944519043	unlabeled_candidate
r3_skill_embedding_reranker	core::sra_v2_2::champ_050::wrong_precondition::q1	core_all694_pool	8	sra_v2_2::champ_021::wrong_precondition::helpful	-1.7190732955932617	unlabeled_candidate
r3_skill_embedding_reranker	core::sra_v2_2::champ_050::wrong_precondition::q1	core_all694_pool	9	sra_v2_2::champ_002::wrong_precondition::helpful	-1.793950080871582	unlabeled_candidate
r3_skill_embedding_reranker	core::sra_v2_2::champ_050::wrong_precondition::q1	core_all694_pool	10	sra_v2_2::champ_051::wrong_resource_pointer::execution_risk	-1.808751106262207	unlabeled_candidate
r3_skill_embedding_reranker	core::sra_v2_2::champ_050::wrong_precondition::q1	core_all694_pool	11	sra_v2_2::champ_032::wrong_precondition::execution_risk	-1.8328514099121094	unlabeled_candidate
r3_skill_embedding_reranker	core::sra_v2_2::champ_050::wrong_precondition::q1	core_all694_pool	12	sra_v2_2::theoremqa_090::wrong_precondition::helpful	-1.8446435928344727	unlabeled_candidate
r3_skill_embedding_reranker	core::sra_v2_2::champ_050::wrong_precondition::q1	core_all694_pool	13	sra_v2_2::champ_036::wrong_precondition::execution_risk	-1.8482398986816406	unlabeled_candidate
r3_skill_embedding_reranker	core::sra_v2_2::champ_050::wrong_precondition::q1	core_all694_pool	14	sra_v2_2::champ_032::wrong_precondition::helpful	-1.854684829711914	unlabeled_candidate
r3_skill_embedding_reranker	core::sra_v2_2::champ_050::wrong_precondition::q1	core_all694_pool	15	sra_v2_2::theoremqa_298::wrong_precondition::helpful	-1.8548698425292969	unlabeled_candidate
r3_skill_embedding_reranker	core::sra_v2_2::champ_050::wrong_precondition::q1	core_all694_pool	16	sra_v2_2::champ_049::wrong_precondition::execution_risk	-1.8551454544067383	unlabeled_candidate
r3_skill_embedding_reranker	core::sra_v2_2::champ_050::wrong_precondition::q1	core_all694_pool	17	sra_v2_2::champ_036::wrong_precondition::helpful	-1.8589954376220703	unlabeled_candidate
r3_skill_embedding_reranker	core::sra_v2_2::champ_050::wrong_precondition::q1	core_all694_pool	18	sra_v2_2::champ_049::wrong_precondition::helpful	-1.8619890213012695	unlabeled_candidate
r3_skill_embedding_reranker	core::sra_v2_2::champ_050::wrong_precondition::q1	core_all694_pool	19	sra_v2_2::champ_075::wrong_precondition::helpful	-1.877176284790039	unlabeled_candidate
r3_skill_embedding_reranker	core::sra_v2_2::champ_050::wrong_precondition::q1	core_all694_pool	20	sra_v2_2::champ_079::wrong_precondition::execution_risk	-1.8866825103759766	unlabeled_candidate
r3_skill_embedding_reranker	core::sra_v2_2::champ_051::wrong_resource_pointer::q1	core_all694_pool	1	sra_v2_2::champ_052::wrong_resource_pointer::execution_risk	1.0819826126098633	unlabeled_candidate
r3_skill_embedding_reranker	core::sra_v2_2::champ_051::wrong_resource_pointer::q1	core_all694_pool	2	sra_v2_2::champ_051::wrong_resource_pointer::helpful	1.0737724304199219	helpful
r3_skill_embedding_reranker	core::sra_v2_2::champ_051::wrong_resource_pointer::q1	core_all694_pool	3	sra_v2_2::champ_051::wrong_resource_pointer::execution_risk	1.0669384002685547	risk
r3_skill_embedding_reranker	core::sra_v2_2::champ_051::wrong_resource_pointer::q1	core_all694_pool	4	sra_v2_2::champ_032::wrong_precondition::execution_risk	0.796360969543457	unlabeled_candidate
r3_skill_embedding_reranker	core::sra_v2_2::champ_051::wrong_resource_pointer::q1	core_all694_pool	5	sra_v2_2::champ_032::wrong_precondition::helpful	0.7861881256103516	unlabeled_candidate
r3_skill_embedding_reranker	core::sra_v2_2::champ_051::wrong_resource_pointer::q1	core_all694_pool	6	sra_v2_2::theoremqa_298::wrong_precondition::execution_risk	0.7663173675537109	unlabeled_candidate
r3_skill_embedding_reranker	core::sra_v2_2::champ_051::wrong_resource_pointer::q1	core_all694_pool	7	sra_v2_2::theoremqa_298::wrong_precondition::helpful	0.7070598602294922	unlabeled_candidate
r3_skill_embedding_reranker	core::sra_v2_2::champ_051::wrong_resource_pointer::q1	core_all694_pool	8	sra_v2_2::champ_006::wrong_precondition::execution_risk	0.18088912963867188	unlabeled_candidate
r3_skill_embedding_reranker	core::sra_v2_2::champ_051::wrong_resource_pointer::q1	core_all694_pool	9	sra_v2_2::champ_006::wrong_precondition::helpful	0.13684558868408203	unlabeled_candidate
r3_skill_embedding_reranker	core::sra_v2_2::champ_051::wrong_resource_pointer::q1	core_all694_pool	10	sra_v2_2::champ_010::wrong_precondition::execution_risk	0.056792259216308594	unlabeled_candidate
r3_skill_embedding_reranker	core::sra_v2_2::champ_051::wrong_resource_pointer::q1	core_all694_pool	11	sra_v2_2::champ_010::wrong_precondition::helpful	0.03077220916748047	unlabeled_candidate
r3_skill_embedding_reranker	core::sra_v2_2::champ_051::wrong_resource_pointer::q1	core_all694_pool	12	sra_v2_2::champ_079::wrong_precondition::helpful	-0.3894309997558594	unlabeled_candidate
r3_skill_embedding_reranker	core::sra_v2_2::champ_051::wrong_resource_pointer::q1	core_all694_pool	13	sra_v2_2::champ_079::wrong_precondition::execution_risk	-0.4317741394042969	unlabeled_candidate
r3_skill_embedding_reranker	core::sra_v2_2::champ_051::wrong_resource_pointer::q1	core_all694_pool	14	sra_v2_2::champ_055::wrong_precondition::helpful	-0.7496366500854492	unlabeled_candidate
r3_skill_embedding_reranker	core::sra_v2_2::champ_051::wrong_resource_pointer::q1	core_all694_pool	15	sra_v2_2::champ_047::wrong_resource_pointer::helpful	-0.9985885620117188	unlabeled_candidate
r3_skill_embedding_reranker	core::sra_v2_2::champ_051::wrong_resource_pointer::q1	core_all694_pool	16	sra_v2_2::champ_077::wrong_precondition::execution_risk	-1.1191415786743164	unlabeled_candidate
r3_skill_embedding_reranker	core::sra_v2_2::champ_051::wrong_resource_pointer::q1	core_all694_pool	17	sra_v2_2::champ_077::wrong_precondition::helpful	-1.150625228881836	unlabeled_candidate
r3_skill_embedding_reranker	core::sra_v2_2::champ_051::wrong_resource_pointer::q1	core_all694_pool	18	sra_v2_2::theoremqa_232::wrong_precondition::helpful	-1.4692497253417969	unlabeled_candidate
r3_skill_embedding_reranker	core::sra_v2_2::champ_051::wrong_resource_pointer::q1	core_all694_pool	19	sra_v2_2::champ_031::wrong_precondition::helpful	-1.54266357421875	unlabeled_candidate
r3_skill_embedding_reranker	core::sra_v2_2::champ_051::wrong_resource_pointer::q1	core_all694_pool	20	sra_v2_2::champ_031::wrong_precondition::execution_risk	-1.5754079818725586	unlabeled_candidate
r3_skill_embedding_reranker	core::sra_v2_2::champ_052::wrong_resource_pointer::q1	core_all694_pool	1	sra_v2_2::champ_052::wrong_resource_pointer::execution_risk	1.0896263122558594	risk
r3_skill_embedding_reranker	core::sra_v2_2::champ_052::wrong_resource_pointer::q1	core_all694_pool	2	sra_v2_2::champ_051::wrong_resource_pointer::helpful	1.0869979858398438	unlabeled_candidate
r3_skill_embedding_reranker	core::sra_v2_2::champ_052::wrong_resource_pointer::q1	core_all694_pool	3	sra_v2_2::champ_051::wrong_resource_pointer::execution_risk	1.0796470642089844	unlabeled_candidate
r3_skill_embedding_reranker	core::sra_v2_2::champ_052::wrong_resource_pointer::q1	core_all694_pool	4	sra_v2_2::theoremqa_298::wrong_precondition::execution_risk	0.8010063171386719	unlabeled_candidate
r3_skill_embedding_reranker	core::sra_v2_2::champ_052::wrong_resource_pointer::q1	core_all694_pool	5	sra_v2_2::champ_032::wrong_precondition::execution_risk	0.8008890151977539	unlabeled_candidate
r3_skill_embedding_reranker	core::sra_v2_2::champ_052::wrong_resource_pointer::q1	core_all694_pool	6	sra_v2_2::champ_032::wrong_precondition::helpful	0.7803153991699219	unlabeled_candidate
r3_skill_embedding_reranker	core::sra_v2_2::champ_052::wrong_resource_pointer::q1	core_all694_pool	7	sra_v2_2::theoremqa_298::wrong_precondition::helpful	0.7483730316162109	unlabeled_candidate
r3_skill_embedding_reranker	core::sra_v2_2::champ_052::wrong_resource_pointer::q1	core_all694_pool	8	sra_v2_2::champ_002::wrong_precondition::helpful	0.4246330261230469	unlabeled_candidate
r3_skill_embedding_reranker	core::sra_v2_2::champ_052::wrong_resource_pointer::q1	core_all694_pool	9	sra_v2_2::champ_006::wrong_precondition::execution_risk	0.22115421295166016	unlabeled_candidate
r3_skill_embedding_reranker	core::sra_v2_2::champ_052::wrong_resource_pointer::q1	core_all694_pool	10	sra_v2_2::champ_006::wrong_precondition::helpful	0.18296337127685547	unlabeled_candidate
r3_skill_embedding_reranker	core::sra_v2_2::champ_052::wrong_resource_pointer::q1	core_all694_pool	11	sra_v2_2::champ_010::wrong_precondition::execution_risk	0.10698318481445312	unlabeled_candidate
r3_skill_embedding_reranker	core::sra_v2_2::champ_052::wrong_resource_pointer::q1	core_all694_pool	12	sra_v2_2::champ_010::wrong_precondition::helpful	0.06783390045166016	unlabeled_candidate
r3_skill_embedding_reranker	core::sra_v2_2::champ_052::wrong_resource_pointer::q1	core_all694_pool	13	sra_v2_2::champ_079::wrong_precondition::helpful	-0.3588285446166992	unlabeled_candidate
r3_skill_embedding_reranker	core::sra_v2_2::champ_052::wrong_resource_pointer::q1	core_all694_pool	14	sra_v2_2::champ_079::wrong_precondition::execution_risk	-0.3913698196411133	unlabeled_candidate
r3_skill_embedding_reranker	core::sra_v2_2::champ_052::wrong_resource_pointer::q1	core_all694_pool	15	sra_v2_2::champ_055::wrong_precondition::helpful	-0.7103071212768555	unlabeled_candidate
r3_skill_embedding_reranker	core::sra_v2_2::champ_052::wrong_resource_pointer::q1	core_all694_pool	16	sra_v2_2::champ_047::wrong_resource_pointer::execution_risk	-0.9065227508544922	unlabeled_candidate
r3_skill_embedding_reranker	core::sra_v2_2::champ_052::wrong_resource_pointer::q1	core_all694_pool	17	sra_v2_2::champ_047::wrong_resource_pointer::helpful	-1.0099496841430664	unlabeled_candidate
r3_skill_embedding_reranker	core::sra_v2_2::champ_052::wrong_resource_pointer::q1	core_all694_pool	18	sra_v2_2::champ_077::wrong_precondition::helpful	-1.1044797897338867	unlabeled_candidate
r3_skill_embedding_reranker	core::sra_v2_2::champ_052::wrong_resource_pointer::q1	core_all694_pool	19	sra_v2_2::champ_005::wrong_precondition::execution_risk	-1.2661361694335938	unlabeled_candidate
r3_skill_embedding_reranker	core::sra_v2_2::champ_052::wrong_resource_pointer::q1	core_all694_pool	20	sra_v2_2::champ_005::wrong_precondition::helpful	-1.3753862380981445	unlabeled_candidate
r3_skill_embedding_reranker	core::sra_v2_2::champ_053::wrong_precondition::q1	core_all694_pool	1	sra_v2_2::champ_081::wrong_precondition::execution_risk	1.2911624908447266	unlabeled_candidate
r3_skill_embedding_reranker	core::sra_v2_2::champ_053::wrong_precondition::q1	core_all694_pool	2	sra_v2_2::champ_081::wrong_precondition::helpful	1.289581298828125	unlabeled_candidate
r3_skill_embedding_reranker	core::sra_v2_2::champ_053::wrong_precondition::q1	core_all694_pool	3	sra_v2_2::champ_025::wrong_precondition::helpful	0.9126930236816406	unlabeled_candidate
r3_skill_embedding_reranker	core::sra_v2_2::champ_053::wrong_precondition::q1	core_all694_pool	4	sra_v2_2::champ_035::wrong_resource_pointer::execution_risk	0.8115949630737305	unlabeled_candidate
r3_skill_embedding_reranker	core::sra_v2_2::champ_053::wrong_precondition::q1	core_all694_pool	5	sra_v2_2::champ_035::wrong_resource_pointer::helpful	0.7896995544433594	unlabeled_candidate
r3_skill_embedding_reranker	core::sra_v2_2::champ_053::wrong_precondition::q1	core_all694_pool	6	sra_v2_2::champ_062::wrong_precondition::execution_risk	0.5921335220336914	unlabeled_candidate
r3_skill_embedding_reranker	core::sra_v2_2::champ_053::wrong_precondition::q1	core_all694_pool	7	sra_v2_2::champ_067::wrong_precondition::execution_risk	0.5511817932128906	unlabeled_candidate
r3_skill_embedding_reranker	core::sra_v2_2::champ_053::wrong_precondition::q1	core_all694_pool	8	sra_v2_2::champ_067::wrong_precondition::helpful	0.5416812896728516	unlabeled_candidate
r3_skill_embedding_reranker	core::sra_v2_2::champ_053::wrong_precondition::q1	core_all694_pool	9	sra_v2_2::champ_062::wrong_precondition::helpful	0.46436214447021484	unlabeled_candidate
r3_skill_embedding_reranker	core::sra_v2_2::champ_053::wrong_precondition::q1	core_all694_pool	10	sra_v2_2::champ_055::wrong_precondition::helpful	0.45488834381103516	unlabeled_candidate
r3_skill_embedding_reranker	core::sra_v2_2::champ_053::wrong_precondition::q1	core_all694_pool	11	sra_v2_2::champ_055::wrong_precondition::execution_risk	0.42464542388916016	unlabeled_candidate
r3_skill_embedding_reranker	core::sra_v2_2::champ_053::wrong_precondition::q1	core_all694_pool	12	sra_v2_2::theoremqa_153::wrong_precondition::execution_risk	0.3702049255371094	unlabeled_candidate
r3_skill_embedding_reranker	core::sra_v2_2::champ_053::wrong_precondition::q1	core_all694_pool	13	sra_v2_2::theoremqa_153::wrong_precondition::helpful	0.295501708984375	unlabeled_candidate
r3_skill_embedding_reranker	core::sra_v2_2::champ_053::wrong_precondition::q1	core_all694_pool	14	sra_v2_2::theoremqa_186::wrong_precondition::execution_risk	-0.20989036560058594	unlabeled_candidate
r3_skill_embedding_reranker	core::sra_v2_2::champ_053::wrong_precondition::q1	core_all694_pool	15	sra_v2_2::theoremqa_186::wrong_precondition::helpful	-0.24005985260009766	unlabeled_candidate
r3_skill_embedding_reranker	core::sra_v2_2::champ_053::wrong_precondition::q1	core_all694_pool	16	sra_v2_2::champ_079::wrong_precondition::helpful	-0.6188335418701172	unlabeled_candidate
r3_skill_embedding_reranker	core::sra_v2_2::champ_053::wrong_precondition::q1	core_all694_pool	17	sra_v2_2::champ_079::wrong_precondition::execution_risk	-0.6699333190917969	unlabeled_candidate
r3_skill_embedding_reranker	core::sra_v2_2::champ_053::wrong_precondition::q1	core_all694_pool	18	sra_v2_2::champ_057::wrong_precondition::execution_risk	-1.1825752258300781	unlabeled_candidate
r3_skill_embedding_reranker	core::sra_v2_2::champ_053::wrong_precondition::q1	core_all694_pool	19	sra_v2_2::champ_073::wrong_precondition::helpful	-1.5601692199707031	unlabeled_candidate
r3_skill_embedding_reranker	core::sra_v2_2::champ_053::wrong_precondition::q1	core_all694_pool	20	sra_v2_2::champ_073::wrong_precondition::execution_risk	-1.5677032470703125	unlabeled_candidate
r3_skill_embedding_reranker	core::sra_v2_2::champ_054::wrong_resource_pointer::q1	core_all694_pool	1	sra_v2_2::champ_054::wrong_resource_pointer::execution_risk	1.2666072845458984	risk
r3_skill_embedding_reranker	core::sra_v2_2::champ_054::wrong_resource_pointer::q1	core_all694_pool	2	sra_v2_2::theoremqa_077::wrong_precondition::helpful	1.1784954071044922	unlabeled_candidate
r3_skill_embedding_reranker	core::sra_v2_2::champ_054::wrong_resource_pointer::q1	core_all694_pool	3	sra_v2_2::theoremqa_077::wrong_precondition::execution_risk	1.1395654678344727	unlabeled_candidate
r3_skill_embedding_reranker	core::sra_v2_2::champ_054::wrong_resource_pointer::q1	core_all694_pool	4	sra_v2_2::theoremqa_196::wrong_resource_pointer::helpful	0.6067972183227539	unlabeled_candidate
r3_skill_embedding_reranker	core::sra_v2_2::champ_054::wrong_resource_pointer::q1	core_all694_pool	5	sra_v2_2::theoremqa_196::wrong_resource_pointer::execution_risk	0.5882911682128906	unlabeled_candidate
r3_skill_embedding_reranker	core::sra_v2_2::champ_054::wrong_resource_pointer::q1	core_all694_pool	6	sra_v2_2::champ_003::wrong_precondition::execution_risk	0.1438579559326172	unlabeled_candidate
r3_skill_embedding_reranker	core::sra_v2_2::champ_054::wrong_resource_pointer::q1	core_all694_pool	7	sra_v2_2::champ_003::wrong_precondition::helpful	0.11695289611816406	unlabeled_candidate
r3_skill_embedding_reranker	core::sra_v2_2::champ_054::wrong_resource_pointer::q1	core_all694_pool	8	sra_v2_2::theoremqa_288::wrong_resource_pointer::execution_risk	0.02408313751220703	unlabeled_candidate
r3_skill_embedding_reranker	core::sra_v2_2::champ_054::wrong_resource_pointer::q1	core_all694_pool	9	sra_v2_2::theoremqa_288::wrong_resource_pointer::helpful	-0.08131694793701172	unlabeled_candidate
r3_skill_embedding_reranker	core::sra_v2_2::champ_054::wrong_resource_pointer::q1	core_all694_pool	10	sra_v2_2::champ_065::wrong_precondition::helpful	-0.3776664733886719	unlabeled_candidate
r3_skill_embedding_reranker	core::sra_v2_2::champ_054::wrong_resource_pointer::q1	core_all694_pool	11	sra_v2_2::theoremqa_193::wrong_precondition::helpful	-0.3975353240966797	unlabeled_candidate
r3_skill_embedding_reranker	core::sra_v2_2::champ_054::wrong_resource_pointer::q1	core_all694_pool	12	sra_v2_2::theoremqa_193::wrong_precondition::execution_risk	-0.4222431182861328	unlabeled_candidate
r3_skill_embedding_reranker	core::sra_v2_2::champ_054::wrong_resource_pointer::q1	core_all694_pool	13	sra_v2_2::champ_065::wrong_precondition::execution_risk	-0.4737119674682617	unlabeled_candidate
r3_skill_embedding_reranker	core::sra_v2_2::champ_054::wrong_resource_pointer::q1	core_all694_pool	14	sra_v2_2::theoremqa_197::wrong_resource_pointer::helpful	-0.6193704605102539	unlabeled_candidate
r3_skill_embedding_reranker	core::sra_v2_2::champ_054::wrong_resource_pointer::q1	core_all694_pool	15	sra_v2_2::theoremqa_197::wrong_resource_pointer::execution_risk	-0.6441936492919922	unlabeled_candidate
r3_skill_embedding_reranker	core::sra_v2_2::champ_054::wrong_resource_pointer::q1	core_all694_pool	16	sra_v2_2::theoremqa_105::wrong_resource_pointer::helpful	-1.0771417617797852	unlabeled_candidate
r3_skill_embedding_reranker	core::sra_v2_2::champ_054::wrong_resource_pointer::q1	core_all694_pool	17	sra_v2_2::champ_020::wrong_precondition::execution_risk	-1.1632184982299805	unlabeled_candidate
r3_skill_embedding_reranker	core::sra_v2_2::champ_054::wrong_resource_pointer::q1	core_all694_pool	18	sra_v2_2::champ_020::wrong_precondition::helpful	-1.1636896133422852	unlabeled_candidate
r3_skill_embedding_reranker	core::sra_v2_2::champ_054::wrong_resource_pointer::q1	core_all694_pool	19	sra_v2_2::theoremqa_105::wrong_resource_pointer::execution_risk	-1.1974868774414062	unlabeled_candidate
r3_skill_embedding_reranker	core::sra_v2_2::champ_054::wrong_resource_pointer::q1	core_all694_pool	20	sra_v2_2::theoremqa_083::wrong_precondition::execution_risk	-1.6504631042480469	unlabeled_candidate
r3_skill_embedding_reranker	core::sra_v2_2::champ_055::wrong_precondition::q1	core_all694_pool	1	sra_v2_2::champ_055::wrong_precondition::execution_risk	1.3723640441894531	risk
r3_skill_embedding_reranker	core::sra_v2_2::champ_055::wrong_precondition::q1	core_all694_pool	2	sra_v2_2::champ_055::wrong_precondition::helpful	1.361246109008789	helpful
r3_skill_embedding_reranker	core::sra_v2_2::champ_055::wrong_precondition::q1	core_all694_pool	3	sra_v2_2::champ_070::wrong_precondition::helpful	0.005078315734863281	unlabeled_candidate
r3_skill_embedding_reranker	core::sra_v2_2::champ_055::wrong_precondition::q1	core_all694_pool	4	sra_v2_2::champ_070::wrong_precondition::execution_risk	-0.10982894897460938	unlabeled_candidate
r3_skill_embedding_reranker	core::sra_v2_2::champ_055::wrong_precondition::q1	core_all694_pool	5	sra_v2_2::theoremqa_186::wrong_precondition::execution_risk	-0.4738426208496094	unlabeled_candidate
r3_skill_embedding_reranker	core::sra_v2_2::champ_055::wrong_precondition::q1	core_all694_pool	6	sra_v2_2::champ_062::wrong_precondition::execution_risk	-0.8242273330688477	unlabeled_candidate
r3_skill_embedding_reranker	core::sra_v2_2::champ_055::wrong_precondition::q1	core_all694_pool	7	sra_v2_2::champ_067::wrong_precondition::execution_risk	-0.8738250732421875	unlabeled_candidate
r3_skill_embedding_reranker	core::sra_v2_2::champ_055::wrong_precondition::q1	core_all694_pool	8	sra_v2_2::champ_067::wrong_precondition::helpful	-0.8936614990234375	unlabeled_candidate
r3_skill_embedding_reranker	core::sra_v2_2::champ_055::wrong_precondition::q1	core_all694_pool	9	sra_v2_2::champ_062::wrong_precondition::helpful	-0.8999300003051758	unlabeled_candidate
r3_skill_embedding_reranker	core::sra_v2_2::champ_055::wrong_precondition::q1	core_all694_pool	10	sra_v2_2::champ_019::wrong_resource_pointer::execution_risk	-1.061751365661621	unlabeled_candidate
r3_skill_embedding_reranker	core::sra_v2_2::champ_055::wrong_precondition::q1	core_all694_pool	11	sra_v2_2::champ_019::wrong_resource_pointer::helpful	-1.0754594802856445	unlabeled_candidate
r3_skill_embedding_reranker	core::sra_v2_2::champ_055::wrong_precondition::q1	core_all694_pool	12	sra_v2_2::theoremqa_298::wrong_precondition::execution_risk	-1.804229736328125	unlabeled_candidate
r3_skill_embedding_reranker	core::sra_v2_2::champ_055::wrong_precondition::q1	core_all694_pool	13	sra_v2_2::theoremqa_191::wrong_resource_pointer::helpful	-1.8272676467895508	unlabeled_candidate
r3_skill_embedding_reranker	core::sra_v2_2::champ_055::wrong_precondition::q1	core_all694_pool	14	sra_v2_2::champ_079::wrong_precondition::execution_risk	-1.8398284912109375	unlabeled_candidate
r3_skill_embedding_reranker	core::sra_v2_2::champ_055::wrong_precondition::q1	core_all694_pool	15	sra_v2_2::champ_079::wrong_precondition::helpful	-1.8578214645385742	unlabeled_candidate
r3_skill_embedding_reranker	core::sra_v2_2::champ_055::wrong_precondition::q1	core_all694_pool	16	sra_v2_2::theoremqa_298::wrong_precondition::helpful	-1.8626022338867188	unlabeled_candidate
r3_skill_embedding_reranker	core::sra_v2_2::champ_055::wrong_precondition::q1	core_all694_pool	17	sra_v2_2::champ_058::wrong_precondition::helpful	-1.8685979843139648	unlabeled_candidate
r3_skill_embedding_reranker	core::sra_v2_2::champ_055::wrong_precondition::q1	core_all694_pool	18	sra_v2_2::theoremqa_293::wrong_resource_pointer::execution_risk	-1.9135160446166992	unlabeled_candidate
r3_skill_embedding_reranker	core::sra_v2_2::champ_055::wrong_precondition::q1	core_all694_pool	19	sra_v2_2::theoremqa_293::wrong_resource_pointer::helpful	-1.9188470840454102	unlabeled_candidate
r3_skill_embedding_reranker	core::sra_v2_2::champ_055::wrong_precondition::q1	core_all694_pool	20	sra_v2_2::champ_018::wrong_precondition::helpful	-1.9540863037109375	unlabeled_candidate
r3_skill_embedding_reranker	core::sra_v2_2::champ_056::wrong_precondition::q1	core_all694_pool	1	sra_v2_2::champ_056::wrong_precondition::helpful	1.3357305526733398	helpful
r3_skill_embedding_reranker	core::sra_v2_2::champ_056::wrong_precondition::q1	core_all694_pool	2	sra_v2_2::champ_056::wrong_precondition::execution_risk	1.3343353271484375	risk
r3_skill_embedding_reranker	core::sra_v2_2::champ_056::wrong_precondition::q1	core_all694_pool	3	sra_v2_2::theoremqa_153::wrong_precondition::execution_risk	1.066941261291504	unlabeled_candidate
r3_skill_embedding_reranker	core::sra_v2_2::champ_056::wrong_precondition::q1	core_all694_pool	4	sra_v2_2::theoremqa_153::wrong_precondition::helpful	1.0404224395751953	unlabeled_candidate
r3_skill_embedding_reranker	core::sra_v2_2::champ_056::wrong_precondition::q1	core_all694_pool	5	sra_v2_2::champ_058::wrong_precondition::execution_risk	0.8377647399902344	unlabeled_candidate
r3_skill_embedding_reranker	core::sra_v2_2::champ_056::wrong_precondition::q1	core_all694_pool	6	sra_v2_2::champ_058::wrong_precondition::helpful	0.8187217712402344	unlabeled_candidate
r3_skill_embedding_reranker	core::sra_v2_2::champ_056::wrong_precondition::q1	core_all694_pool	7	sra_v2_2::champ_070::wrong_precondition::helpful	0.2797861099243164	unlabeled_candidate
r3_skill_embedding_reranker	core::sra_v2_2::champ_056::wrong_precondition::q1	core_all694_pool	8	sra_v2_2::champ_070::wrong_precondition::execution_risk	0.21467018127441406	unlabeled_candidate
r3_skill_embedding_reranker	core::sra_v2_2::champ_056::wrong_precondition::q1	core_all694_pool	9	sra_v2_2::champ_055::wrong_precondition::helpful	-0.22127914428710938	unlabeled_candidate
r3_skill_embedding_reranker	core::sra_v2_2::champ_056::wrong_precondition::q1	core_all694_pool	10	sra_v2_2::theoremqa_186::wrong_precondition::execution_risk	-0.26923656463623047	unlabeled_candidate
r3_skill_embedding_reranker	core::sra_v2_2::champ_056::wrong_precondition::q1	core_all694_pool	11	sra_v2_2::theoremqa_186::wrong_precondition::helpful	-0.2882709503173828	unlabeled_candidate
r3_skill_embedding_reranker	core::sra_v2_2::champ_056::wrong_precondition::q1	core_all694_pool	12	sra_v2_2::champ_055::wrong_precondition::execution_risk	-0.3304595947265625	unlabeled_candidate
r3_skill_embedding_reranker	core::sra_v2_2::champ_056::wrong_precondition::q1	core_all694_pool	13	sra_v2_2::champ_081::wrong_precondition::helpful	-0.6323957443237305	unlabeled_candidate
r3_skill_embedding_reranker	core::sra_v2_2::champ_056::wrong_precondition::q1	core_all694_pool	14	sra_v2_2::champ_081::wrong_precondition::execution_risk	-0.6343479156494141	unlabeled_candidate
r3_skill_embedding_reranker	core::sra_v2_2::champ_056::wrong_precondition::q1	core_all694_pool	15	sra_v2_2::champ_023::wrong_precondition::execution_risk	-0.6696634292602539	unlabeled_candidate
r3_skill_embedding_reranker	core::sra_v2_2::champ_056::wrong_precondition::q1	core_all694_pool	16	sra_v2_2::theoremqa_117::wrong_precondition::execution_risk	-0.6952047348022461	unlabeled_candidate
r3_skill_embedding_reranker	core::sra_v2_2::champ_056::wrong_precondition::q1	core_all694_pool	17	sra_v2_2::champ_023::wrong_precondition::helpful	-0.7102832794189453	unlabeled_candidate
r3_skill_embedding_reranker	core::sra_v2_2::champ_056::wrong_precondition::q1	core_all694_pool	18	sra_v2_2::theoremqa_117::wrong_precondition::helpful	-0.7687864303588867	unlabeled_candidate
r3_skill_embedding_reranker	core::sra_v2_2::champ_056::wrong_precondition::q1	core_all694_pool	19	sra_v2_2::champ_057::wrong_precondition::execution_risk	-1.2562379837036133	unlabeled_candidate
